22,69,0,0
12,25,0,2
22,112,0,6
13,97,0,0
6,22,0,0
38,77,0,1
47,114,0,0
39,108,0,0
52,83,0,1
28,42,0,0
47,108,0,1
12,25,0,5
25,47,0,0
50,100,0,0
93,112,0,0
92,103,0,0
60,69,0,0
12,75,0,2
42,50,0,0
83,114,0,0
14,52,0,14
60,112,0,0
16,58,0,1
16,98,0,24
35,106,0,0
25,98,0,12
25,58,0,0
15,106,0,0
43,92,0,0
97,112,0,0
22,97,0,0
14,25,0,1
15,18,0,0
13,58,0,0
18,35,0,0
58,117,0,0
8,50,0,0
12,50,0,0
59,112,0,0
6,14,0,0
42,59,0,0
6,114,0,0
12,98,0,39
42,112,0,1
93,97,0,0
4,114,0,0
39,83,0,0
16,22,0,0
52,69,0,0
77,100,0,0
60,97,0,0
47,83,0,0
50,109,0,0
52,112,0,1
8,59,0,0
50,107,0,0
8,112,0,0
103,106,0,0
13,22,0,4
33,60,0,1
22,58,0,0
16,17,0,4
28,44,0,0
35,47,0,2
38,59,0,0
59,97,0,0
15,47,0,0
25,50,0,0
38,112,0,41
50,117,0,0
33,42,0,1
39,43,0,0
28,109,0,0
13,17,0,39
107,108,0,1
26,60,0,0
28,107,0,0
93,98,0,0
42,93,0,0
10,103,0,0
39,51,0,0
17,28,0,0
50,57,0,0
10,108,0,0
47,51,0,0
16,114,0,0
25,114,0,0
57,97,0,0
26,42,0,0
18,26,0,0
98,114,0,1
77,47,0,0
16,65,0,0
25,65,0,0
17,44,0,0
97,98,0,0
14,25,0,7
22,60,0,0
4,28,0,0
8,93,0,0
28,117,0,0
39,112,0,0
13,14,0,12
47,112,0,37
57,75,0,0
33,100,0,0
59,98,0,0
13,65,0,0
17,109,0,0
42,103,0,0
12,114,0,1
17,107,0,6
38,93,0,1
6,15,0,0
28,57,0,0
26,100,0,0
4,15,0,0
52,58,0,0
12,103,0,7
57,98,0,1
12,108,0,1
65,106,0,0
39,97,0,0
33,44,0,0
16,47,0,2
25,47,0,0
47,97,0,0
58,92,0,0
22,65,0,0
22,100,0,0
8,39,0,0
18,83,0,0
33,109,0,3
13,47,0,18
33,107,0,18
93,114,0,0
38,39,0,1
12,36,0,0
75,109,0,0
6,14,0,9
75,107,0,0
43,108,0,0
109,112,0,2
12,28,0,0
10,43,0,0
52,60,0,116
6,38,0,30
25,103,0,0
4,14,0,0
60,65,0,0
36,103,0,0
97,114,0,0
14,108,0,0
18,43,0,5
18,47,0,0
25,108,0,0
33,117,0,17
47,77,0,0
10,16,0,0
36,108,0,0
10,51,0,0
39,58,0,0
39,98,0,0
42,52,0,0
47,58,0,0
75,117,0,0
59,114,0,0
107,112,0,12
106,108,0,0
18,51,0,0
50,92,0,0
51,103,0,0
22,47,0,0
33,57,0,1
59,65,0,0
12,15,0,1
51,108,0,0
10,112,0,2
26,117,0,0
69,109,0,2
28,33,0,0
38,106,0,1
69,107,0,1
18,69,0,1
8,52,0,0
25,36,0,0
18,112,0,6
35,60,0,0
26,57,0,0
57,114,0,0
93,47,0,0
15,60,0,0
52,65,0,0
52,100,0,1
12,43,0,16
100,109,0,0
44,103,0,0
100,107,0,0
17,77,0,0
28,92,0,0
43,83,0,0
6,77,0,0
69,117,0,0
60,47,0,0
44,108,0,0
35,42,0,0
16,38,0,26
12,16,0,14
25,38,0,10
15,42,0,0
14,83,0,1
97,47,0,0
17,33,0,6
4,77,0,0
10,97,0,0
100,117,0,0
59,47,0,0
13,38,0,105
12,14,0,75
25,52,0,19
12,112,0,36
4,33,0,0
10,75,0,0
17,92,0,0
47,59,0,0
38,47,0,9
14,43,0,1
16,47,0,11
25,47,0,0
47,112,0,1
35,100,0,0
43,51,0,0
36,43,0,2
15,100,0,1
52,47,0,0
39,65,0,0
14,28,0,0
14,16,0,1
14,51,0,0
47,65,0,1
13,47,0,30
43,69,0,2
43,112,0,10
10,98,0,2
83,112,0,0
22,38,0,5
42,75,0,0
14,44,0,1
12,97,0,0
18,58,0,0
14,112,0,13
36,112,0,3
8,25,0,0
14,109,0,4
58,108,0,0
14,15,0,1
14,107,0,23
35,44,0,0
6,59,0,0
12,75,0,0
33,92,0,1
15,44,0,1
106,112,0,0
28,35,0,0
47,117,0,2
12,77,0,0
6,112,0,8
47,93,0,0
75,92,0,0
51,112,0,0
42,98,0,1
22,47,0,0
35,109,0,0
35,107,0,14
15,109,0,0
10,22,0,0
15,107,0,0
39,47,0,0
43,97,0,0
14,117,0,17
47,47,0,13
8,12,0,0
83,93,0,1
14,97,0,0
18,60,0,0
12,98,0,55
25,97,0,0
109,114,0,0
36,97,0,0
16,50,0,0
25,50,0,0
10,17,0,0
17,35,0,1
35,117,0,0
44,112,0,0
15,117,0,0
25,75,0,1
69,92,0,0
50,108,0,0
36,75,0,0
13,50,0,1
51,97,0,0
4,35,0,0
6,93,0,0
35,57,0,0
58,83,0,0
15,57,0,0
16,59,0,0
25,59,0,0
10,14,0,1
10,114,0,0
43,58,0,0
51,75,0,0
16,112,0,10
25,112,0,0
92,109,0,0
12,22,0,7
92,107,0,0
98,112,0,50
10,65,0,0
14,58,0,0
13,59,0,0
14,98,0,12
25,98,0,7
36,98,0,1
44,97,0,0
18,65,0,0
18,100,0,0
13,112,0,33
22,50,0,0
12,17,0,5
109,47,0,1
77,103,0,0
44,75,0,1
42,114,0,0
51,98,0,3
65,100,0,0
77,108,0,0
47,106,0,0
6,39,0,0
50,83,0,0
43,60,0,1
17,26,0,0
107,47,0,7
14,77,0,0
8,42,0,0
14,22,0,5
57,77,0,1
16,93,0,1
25,93,0,1
12,14,0,13
58,112,0,0
12,114,0,1
4,39,0,0
83,106,0,0
22,112,0,4
10,47,0,0
44,98,0,0
12,35,0,49
14,33,0,61
38,42,0,0
13,93,0,1
18,47,0,5
14,17,0,0
28,83,0,0
93,112,0,0
39,47,0,0
17,106,0,0
6,106,0,0
16,103,0,5
25,103,0,0
15,33,0,0
14,92,0,0
50,51,0,0
8,13,0,0
65,109,0,0
17,18,0,1
60,112,0,1
65,107,0,0
58,97,0,0
43,65,0,0
43,100,0,0
4,106,0,0
15,25,0,1
97,112,0,0
14,114,0,0
50,69,0,0
13,103,0,17
25,114,0,0
33,108,0,1
36,114,0,0
50,112,0,0
35,92,0,0
28,43,0,0
4,18,0,0
14,65,0,0
15,92,0,0
36,65,0,0
59,112,0,0
106,114,0,0
8,28,0,0
65,117,0,1
26,103,0,0
28,51,0,0
16,36,0,1
25,36,0,0
51,114,0,0
26,108,0,0
8,44,0,0
51,65,0,0
12,39,0,0
28,69,0,0
57,59,0,0
13,36,0,0
28,112,0,0
8,12,0,0
57,112,0,1
22,103,0,1
58,98,0,0
17,47,0,1
8,109,0,0
38,44,0,1
6,47,0,1
8,15,0,0
12,15,0,0
8,107,0,0
22,108,0,0
50,97,0,0
108,109,0,0
43,47,0,3
44,114,0,0
98,106,0,2
10,38,0,2
4,47,0,0
44,65,0,0
77,112,0,0
38,109,0,2
14,47,0,1
39,50,0,0
33,83,0,0
59,93,0,0
38,107,0,26
36,47,0,0
16,52,0,2
47,50,0,0
25,52,0,63
75,83,0,1
8,117,0,0
17,69,0,0
100,108,0,0
12,106,0,0
108,117,0,0
60,103,0,0
14,35,0,19
22,36,0,0
69,106,0,0
13,52,0,46
51,47,0,0
12,18,0,6
26,83,0,0
38,117,0,25
4,69,0,0
4,8,0,0
39,59,0,0
10,47,0,1
57,93,0,0
47,59,0,0
33,43,0,13
39,112,0,1
50,58,0,0
59,103,0,0
47,112,0,17
18,47,0,5
12,14,0,70
6,25,0,1
38,57,0,1
77,97,0,0
33,51,0,0
12,38,0,48
13,16,0,7
69,83,0,0
44,47,0,0
26,43,0,2
52,103,0,0
33,69,0,6
22,52,0,0
18,25,0,0
33,112,0,49
52,108,0,0
28,58,0,0
26,51,0,0
58,114,0,0
75,112,0,0
6,12,0,7
12,47,0,4
58,65,0,0
42,77,0,0
39,93,0,0
4,12,0,0
26,112,0,0
47,93,0,0
65,92,0,0
77,98,0,1
14,26,0,5
14,38,0,12
25,38,0,6
36,38,0,1
16,25,0,1
25,25,0,18
12,77,0,0
33,97,0,0
109,112,0,0
10,50,0,0
28,60,0,0
16,75,0,1
15,26,0,0
25,75,0,1
35,108,0,0
75,97,0,0
15,108,0,0
39,103,0,0
18,50,0,0
43,47,0,13
13,25,0,16
8,33,0,0
47,103,0,12
14,106,0,2
57,106,0,0
13,75,0,1
14,47,0,4
26,97,0,0
107,112,0,17
50,65,0,0
58,47,0,0
36,47,0,0
100,112,0,0
14,18,0,8
10,59,0,0
10,112,0,1
8,92,0,0
26,75,0,0
17,60,0,0
25,77,0,0
33,58,0,0
14,83,0,1
38,92,0,0
13,98,0,158
22,25,0,0
12,12,0,92
28,65,0,0
28,100,0,0
17,42,0,0
4,60,0,1
103,108,0,0
6,42,0,0
22,75,0,0
35,83,0,0
15,83,0,1
26,58,0,0
26,98,0,0
77,114,0,0
4,42,0,0
44,47,0,0
50,47,0,0
14,47,0,5
12,59,0,0
10,93,0,0
12,112,0,78
43,50,0,0
39,52,0,0
47,112,0,14
22,98,0,4
14,51,0,4
92,106,0,0
17,100,0,0
60,75,0,0
47,52,0,1
6,13,0,5
35,43,0,0
15,43,0,0
14,50,0,0
47,109,0,0
36,50,0,0
14,69,0,5
47,107,0,3
28,47,0,0
4,13,0,0
4,100,0,0
35,51,0,0
15,51,0,0
59,75,0,0
43,59,0,0
8,35,0,0
43,112,0,13
52,97,0,0
6,28,0,0
35,69,0,0
83,109,0,0
60,98,0,13
15,69,0,0
18,103,0,5
83,107,0,0
14,59,0,0
35,112,0,0
25,59,0,1
47,117,0,2
36,59,0,0
15,112,0,0
18,108,0,0
12,60,0,7
14,112,0,7
25,112,0,1
6,44,0,0
10,39,0,0
12,93,0,0
36,112,0,0
52,75,0,1
13,114,0,1
33,65,0,0
6,12,0,3
47,57,0,0
106,112,0,0
12,42,0,0
51,59,0,0
4,44,0,0
65,108,0,0
83,117,0,0
75,100,0,1
6,109,0,0
10,36,0,0
44,50,0,0
6,107,0,9
51,112,0,1
26,114,0,0
4,12,0,0
18,36,0,1
26,65,0,0
4,109,0,0
4,107,0,0
52,98,0,14
35,97,0,0
15,97,0,0
17,117,0,2
6,117,0,2
44,59,0,0
103,112,0,11
22,114,0,0
14,93,0,1
12,13,0,20
12,100,0,1
44,112,0,0
25,93,0,1
16,28,0,0
25,28,0,0
36,93,0,0
12,39,0,1
4,117,0,0
17,57,0,0
69,100,0,0
6,57,0,0
33,47,0,10
39,75,0,0
10,52,0,0
8,26,0,0
14,58,0,1
47,75,0,1
75,47,0,0
51,93,0,0
43,103,0,2
18,52,0,0
4,57,0,0
65,83,0,0
42,106,0,0
60,114,0,0
112,114,0,0
16,109,0,0
25,109,0,0
14,103,0,1
16,107,0,13
25,107,0,0
26,47,0,0
35,58,0,0
98,109,0,3
15,58,0,0
98,107,0,37
12,44,0,1
13,15,0,1
47,98,0,57
8,106,0,0
12,106,0,0
44,93,0,1
28,47,0,0
25,39,0,0
36,39,0,0
12,109,0,4
8,18,0,0
12,107,0,13
69,47,0,1
14,60,0,13
98,117,0,17
12,52,0,5
14,36,0,0
52,114,0,0
14,42,0,0
58,59,0,0
15,22,0,0
8,83,0,0
47,92,0,0
100,47,0,0
58,112,0,0
12,117,0,10
65,69,0,0
65,112,0,0
42,47,0,0
38,83,0,1
25,106,0,1
15,17,0,0
12,57,0,0
83,92,0,0
13,14,0,79
43,52,0,1
6,33,0,6
33,38,0,66
8,47,0,0
93,109,0,0
10,25,0,0
14,100,0,1
14,52,0,1
93,107,0,0
18,97,0,0
17,25,0,0
36,52,0,0
8,51,0,0
112,117,0,7
38,43,0,19
6,92,0,0
50,59,0,0
26,38,0,0
97,109,0,0
18,75,0,0
35,65,0,0
4,25,0,0
58,93,0,0
65,97,0,0
97,107,0,0
39,114,0,0
28,50,0,0
15,65,0,0
50,112,0,0
51,52,0,9
93,117,0,0
47,114,0,0
8,69,0,0
4,92,0,0
38,51,0,2
59,109,0,0
33,47,0,28
59,107,0,0
10,12,0,2
108,112,0,1
16,77,0,0
25,77,0,0
38,69,0,7
97,117,0,0
38,112,0,59
25,47,0,0
18,98,0,9
26,47,0,3
58,103,0,0
44,52,0,1
12,25,0,3
16,33,0,12
13,77,0,0
25,33,0,0
57,109,0,0
57,107,0,0
103,114,0,1
35,47,0,0
50,93,0,0
15,47,0,0
92,100,0,0
77,112,0,1
16,92,0,0
25,92,0,0
12,33,0,34
57,117,0,0
18,22,0,0
12,25,0,5
22,77,0,0
43,75,0,1
14,57,0,0
14,25,0,1
6,35,0,0
12,92,0,0
50,103,0,0
14,75,0,1
33,50,0,0
39,109,0,0
39,107,0,0
107,114,0,0
8,58,0,0
103,47,0,5
77,93,0,0
43,98,0,14
60,77,0,0
26,50,0,0
33,59,0,0
38,58,0,0
28,103,0,0
18,114,0,1
33,112,0,35
42,60,0,0
28,108,0,0
75,112,0,0
59,77,0,0
26,59,0,0
92,117,0,0
10,13,0,1
26,112,0,2
8,60,0,0
16,35,0,5
25,35,0,0
35,38,0,5
15,38,0,1
28,36,0,0
52,77,0,0
17,103,0,4
6,26,0,0
12,42,0,0
38,60,0,9
22,59,0,0
17,108,0,0
13,35,0,4
50,52,0,0
10,28,0,0
33,93,0,0
4,26,0,0
47,83,0,0
42,100,0,0
4,108,0,0
35,47,0,0
10,44,0,0
15,47,0,0
14,25,0,11
107,109,0,0
100,112,0,0
109,117,0,0
10,12,0,1
26,93,0,0
65,47,0,0
8,100,0,0
57,92,0,0
43,114,0,1
28,52,0,0
10,109,0,0
112,112,0,35
10,15,0,0
6,18,0,0
10,107,0,0
22,35,0,0
77,106,0,0
33,103,0,13
25,42,0,0
38,65,0,1
38,100,0,1
75,103,0,0
16,39,0,0
25,39,0,0
39,77,0,0
42,44,0,0
22,93,0,0
47,77,0,0
75,108,0,0
58,75,0,0
17,83,0,0
47,51,0,0
16,26,0,0
25,26,0,0
6,83,0,0
12,28,0,0
13,39,0,0
42,109,0,0
42,107,0,0
47,69,0,0
4,83,0,0
12,44,0,0
47,112,0,6
52,59,0,1
33,36,0,4
52,112,0,2
26,39,0,0
12,26,0,4
60,93,0,0
17,43,0,1
12,109,0,2
12,108,0,0
10,14,0,2
6,43,0,3
108,47,0,0
69,103,0,0
12,107,0,24
16,106,0,0
25,106,0,8
42,117,0,0
69,108,0,0
83,112,0,0
35,50,0,0
26,36,0,0
15,50,0,0
16,18,0,2
38,47,0,19
17,51,0,0
4,43,0,0
6,51,0,0
22,39,0,0
14,28,0,0
13,106,0,8
50,75,0,0
25,28,0,0
42,57,0,0
18,38,0,8
100,103,0,0
12,117,0,7
4,16,0,0
6,69,0,0
4,51,0,0
6,8,0,0
17,112,0,4
33,52,0,1
25,44,0,1
6,112,0,4
35,59,0,0
36,44,0,0
28,97,0,0
15,59,0,0
35,112,0,0
8,57,0,0
52,93,0,1
15,112,0,0
14,109,0,1
4,112,0,0
25,109,0,0
14,15,0,1
14,107,0,1
36,109,0,0
25,107,0,0
50,98,0,1
28,75,0,0
36,107,0,0
26,52,0,0
106,109,0,0
12,83,0,1
22,106,0,0
106,107,0,0
16,47,0,4
25,47,0,0
10,77,0,0
51,109,0,0
51,107,0,0
17,97,0,0
25,117,0,0
47,58,0,0
36,117,0,0
18,77,0,0
13,47,0,4
10,33,0,1
28,98,0,0
93,106,0,0
106,117,0,0
4,97,0,0
17,75,0,0
25,57,0,0
35,93,0,0
12,43,0,21
16,69,0,0
25,69,0,0
103,112,0,10
60,106,0,12
15,93,0,1
51,117,0,0
44,109,0,0
44,107,0,0
98,112,0,84
97,106,0,0
12,16,0,17
12,51,0,5
10,92,0,0
14,103,0,19
14,108,0,1
59,106,0,0
12,69,0,2
47,60,0,0
17,58,0,0
22,47,0,0
17,98,0,30
6,58,0,0
12,112,0,13
35,103,0,0
44,117,0,0
15,103,0,0
69,112,0,4
4,58,0,0
12,33,0,39
4,98,0,0
42,92,0,0
52,106,0,10
33,75,0,0
50,114,0,0
14,36,0,1
38,47,0,57
8,25,0,0
43,77,0,0
12,92,0,0
35,36,0,0
17,22,0,0
18,59,0,0
15,36,0,0
12,97,0,0
6,60,0,0
18,112,0,3
13,12,0,32
14,77,0,0
33,98,0,85
47,65,0,0
36,77,0,0
47,100,0,0
57,83,0,0
69,97,0,0
28,114,0,0
4,22,0,0
58,109,0,0
75,98,0,1
58,107,0,0
14,33,0,7
6,17,0,2
65,112,0,0
25,33,0,1
92,108,0,0
69,75,0,0
51,77,0,0
83,100,0,1
10,35,0,0
39,106,0,0
25,27,1,0
27,65,1,0
38,89,1,0
9,61,1,0
95,47,1,0
25,101,1,2
25,33,1,0
5,81,1,0
31,101,1,0
25,118,1,0
14,38,1,1
25,74,1,1
61,62,1,0
68,118,1,0
68,74,1,0
70,47,1,0
25,79,1,0
61,63,1,0
74,120,1,0
25,118,1,0
68,79,1,0
25,74,1,0
89,91,1,0
27,47,1,0
25,79,1,3
74,81,1,0
62,68,1,0
14,98,1,14
33,112,1,1
1,89,1,0
38,62,1,0
1,25,1,0
61,70,1,0
62,120,1,0
38,63,1,0
65,120,1,0
81,113,1,0
70,89,1,0
47,68,1,1
14,25,1,0
65,89,1,0
27,89,1,0
63,112,1,0
79,95,1,0
33,38,1,0
31,98,1,0
38,70,1,0
47,81,1,1
9,27,1,0
1,62,1,0
9,101,1,0
91,118,1,0
70,91,1,0
27,91,1,0
27,62,1,0
62,63,1,0
1,70,1,0
79,47,1,0
89,101,1,0
61,118,1,0
61,74,1,0
25,38,1,0
25,95,1,0
61,79,1,0
65,70,1,0
27,70,1,0
25,95,1,0
14,68,1,0
25,47,1,0
38,118,1,6
25,65,1,0
38,74,1,0
25,47,1,0
5,98,1,0
79,113,1,0
14,120,1,0
38,79,1,0
63,47,1,0
1,31,1,0
25,65,1,2
14,81,1,0
9,112,1,0
98,112,1,8
74,98,1,0
25,47,1,0
9,14,1,0
27,31,1,0
68,47,1,0
25,47,1,0
1,118,1,0
81,101,1,4
1,74,1,0
112,120,1,0
63,113,1,0
1,79,1,0
62,98,1,0
33,68,1,0
9,38,1,0
91,95,1,0
89,112,1,0
62,118,1,0
65,118,1,0
79,81,1,0
65,74,1,0
1,5,1,0
33,120,1,0
25,113,1,0
14,63,1,0
62,79,1,0
65,79,1,0
68,113,1,0
47,98,1,11
33,81,1,0
25,89,1,0
61,95,1,0
14,120,1,0
9,25,1,0
63,81,1,0
81,98,1,0
25,68,1,0
25,91,1,0
91,47,1,0
61,65,1,0
95,112,1,0
38,95,1,0
98,47,1,1
25,91,1,0
25,120,1,0
33,63,1,0
25,61,1,0
31,120,1,0
68,81,1,0
70,112,1,0
38,47,1,7
25,61,1,0
27,112,1,0
38,65,1,0
61,47,1,0
91,113,1,0
79,101,1,0
14,63,1,0
98,113,1,0
14,33,1,0
1,95,1,0
14,98,1,0
38,47,1,1
1,47,1,1
14,70,1,0
62,95,1,0
65,95,1,0
61,113,1,0
25,63,1,0
1,65,1,0
9,68,1,0
31,63,1,0
63,101,1,0
27,47,1,0
38,113,1,0
25,101,1,0
112,118,1,6
9,81,1,0
5,120,1,0
68,101,1,0
31,70,1,0
1,47,1,0
25,27,1,0
25,101,1,2
33,98,1,0
5,89,1,0
61,91,1,0
14,31,1,0
14,25,1,0
65,47,1,0
79,112,1,0
89,120,1,0
14,33,1,4
9,14,1,0
74,89,1,0
95,113,1,0
1,113,1,0
5,14,1,0
38,91,1,1
14,118,1,20
14,74,1,0
14,79,1,1
70,113,1,0
5,62,1,0
38,61,1,0
62,89,1,0
101,118,1,1
65,113,1,0
5,63,1,0
27,113,1,0
25,33,1,0
118,120,1,7
31,33,1,0
25,98,1,0
47,120,1,10
25,118,1,0
91,101,1,1
47,89,1,0
31,118,1,0
1,91,1,0
31,74,1,0
25,79,1,6
98,101,1,1
25,112,1,0
5,70,1,0
31,79,1,0
68,112,1,0
47,120,1,0
25,112,1,0
1,61,1,0
14,25,1,10
62,91,1,0
81,120,1,0
65,91,1,0
113,120,1,0
5,9,1,0
70,81,1,0
61,101,1,0
27,81,1,0
25,38,1,0
27,61,1,0
47,62,1,0
47,63,1,0
25,38,1,0
25,25,1,74
62,70,1,0
101,112,1,0
5,31,1,0
38,101,1,1
9,98,1,0
5,33,1,0
47,70,1,0
14,95,1,0
5,118,1,0
91,112,1,0
5,74,1,0
14,89,1,0
5,79,1,0
14,25,1,0
14,47,1,23
1,27,1,0
95,101,1,0
1,101,1,0
89,98,1,0
74,118,1,0
14,65,1,0
74,79,1,0
25,95,1,0
70,101,1,0
31,95,1,0
61,112,1,0
65,101,1,0
27,101,1,0
79,120,1,0
112,113,1,0
9,25,1,0
14,62,1,0
62,74,1,0
31,47,1,0
14,47,1,0
25,65,1,2
5,25,1,0
